TP-base	TP-call	FP	FN	precision	recall	f1	base cnt	call cnt	TP-call_TP-gt	TP-call_FP-gt	TP-base_TP-gt	TP-base_FP-gt	gt_concordance	reference	pVCF merge	caller	sample
10296	10296	4367	18513	0.7021755438859715	0.35738831615120276	0.4736842105263159	28809	14663	5938	4358	5938	4358	0.820901320901321	hg19	Jasmine	biograph	HG03371
10622	10622	4291	18597	0.7122644672433447	0.36353057941750233	0.48137405963926405	29219	14913	6038	4584	6038	4584	0.8233854264733572	grch38	BCFtools	biograph	HG02011
8096	8096	1752	21111	0.8220958570268074	0.27719382339850035	0.41459480220202277	29207	9848	4669	3427	4669	3427	0.8468379446640316	grch38	Jasmine	manta	NA19983
9952	9952	4961	15770	0.6673372225575002	0.38690615037710907	0.4898240433124154	25722	14913	5808	4144	5808	4144	0.8431471061093248	grch38	Naive	biograph	HG02011
6823	6823	2044	15015	0.7694823502875832	0.3124370363586409	0.44442273245399777	21838	8867	4536	2287	4536	2287	0.8736626117543602	grch38	Naive	manta	NA18534
10411	10411	4252	17966	0.7100184136943327	0.3668816294886704	0.483782527881041	28377	14663	5995	4416	5995	4416	0.8205743924695034	hg19	Truvari	biograph	HG03371
8893	8893	3358	16715	0.7258999265366093	0.3472742892845986	0.4697958213370665	25608	12251	5444	3449	5444	3449	0.8297537388957608	grch38	BCFtools	biograph	NA20847
7081	7081	2016	14924	0.7783884797185886	0.32179050215860033	0.45534049257282494	22005	9097	4692	2389	4692	2389	0.8689450642564609	grch38	Naive	manta	HG00514
8343	8343	3908	14090	0.6810056321932904	0.37190745776311684	0.4810863798869796	22433	12251	5266	3077	5266	3077	0.8525710176195613	grch38	Naive	biograph	NA20847
6637	6637	2582	13665	0.719926239288426	0.32691360457097823	0.44964601470139903	20302	9219	4302	2335	4302	2335	0.886093114358897	grch38	SURVIVOR	manta	HG00733
7122	7122	2700	15571	0.7251069028711057	0.3138412726391398	0.43807473473781333	22693	9822	4415	2707	4415	2707	0.8541140129177197	chm13	Truvari	biograph	NA18939
6139	6139	3683	12651	0.6250254530645489	0.32671633847791376	0.429120648678876	18790	9822	3961	2178	3961	2178	0.8812510180811207	chm13	SURVIVOR	biograph	NA18939
6850	6850	1906	15413	0.7823206943809959	0.3076853972959619	0.44166478609884263	22263	8756	4415	2435	4415	2435	0.8732846715328467	grch38	Naive	manta	HG00731
7515	7515	4574	12706	0.6216395069898255	0.37164334108105435	0.4651810584958217	20221	12089	4842	2673	4842	2673	0.8734530938123752	grch38	SURVIVOR	biograph	NA19650
11196	11196	4614	18608	0.7081593927893738	0.37565427459401424	0.49090191607839695	29804	15810	6431	4765	6431	4765	0.8140407288317256	grch38	BCFtools	biograph	HG02587
8485	8485	5565	15753	0.603914590747331	0.3500701378001485	0.4432198077726703	24238	14050	5040	3445	5040	3445	0.8581025338833235	chm13	SURVIVOR	biograph	HG03125
10417	10417	5393	15783	0.6588867805186591	0.39759541984732827	0.495929540585575	26200	15810	6216	4201	6216	4201	0.8378611884419699	grch38	Naive	biograph	HG02587
7238	7238	2741	15459	0.725323178675218	0.3188967704983037	0.44301628106255353	22697	9979	4419	2819	4419	2819	0.8509256700746063	chm13	BCFtools	biograph	HG00864
9905	9905	4145	19644	0.704982206405694	0.3352059291346577	0.4543682194545747	29549	14050	5608	4297	5608	4297	0.8260474507824331	chm13	Truvari	biograph	HG03125
6836	6836	3143	13923	0.6850385810201423	0.3293029529360759	0.44479146333528524	20759	9979	4258	2578	4258	2578	0.8661497952018724	chm13	Naive	biograph	HG00864
7665	7665	3246	14589	0.7025020621391257	0.3444324615799407	0.4622342831298055	22254	10911	4543	3122	4543	3122	0.8544031311154598	chm13	Truvari	biograph	HG02492
7414	7414	2786	15138	0.7268627450980392	0.3287513302589571	0.4527357107962872	22552	10200	4366	3048	4366	3048	0.8527110871324521	chm13	Truvari	biograph	HG03732
8103	8103	3615	13964	0.6915002560163851	0.3671998912403136	0.47968033150806566	22067	11718	5167	2936	5167	2936	0.8668394421819079	grch38	Naive	biograph	HG00171
6432	6432	3768	12369	0.6305882352941177	0.3421094622626456	0.44357091134788457	18801	10200	3929	2503	3929	2503	0.8767101990049752	chm13	SURVIVOR	biograph	HG03732
8571	8571	3147	16561	0.7314388120839733	0.34103931243036767	0.46518317503392137	25132	11718	5357	3214	5357	3214	0.8512425621281065	grch38	BCFtools	biograph	HG00171
6529	6529	4382	12030	0.5983869489506003	0.35179697181960234	0.4430946725483542	18559	10911	4045	2484	4045	2484	0.8839025884515239	chm13	SURVIVOR	biograph	HG02492
8139	8139	5263	15067	0.6072974182957768	0.350728259932776	0.44465690559440557	23206	13402	4780	3359	4780	3359	0.8526846049883278	chm13	SURVIVOR	biograph	NA19240
9547	9547	3855	18855	0.7123563647216833	0.33613830011970985	0.456750550186585	28402	13402	5327	4220	5327	4220	0.8217241018120875	chm13	Truvari	biograph	NA19240
8493	8493	5655	14821	0.6002968617472434	0.36428755254353606	0.4534194650579253	23314	14148	5013	3480	5013	3480	0.861886259272342	chm13	SURVIVOR	biograph	NA19238
8940	8940	3486	16399	0.7194591984548527	0.35281581751450336	0.47345425658678675	25339	12426	5663	3277	5663	3277	0.8402684563758389	grch38	Jasmine	biograph	HG00864
9985	9985	4163	18505	0.7057534633870511	0.3504738504738505	0.46836155542004787	28490	14148	5616	4369	5616	4369	0.8308462694041061	chm13	Truvari	biograph	NA19238
7633	7633	2905	15857	0.724330992598216	0.3249467858663261	0.44863053955566	23490	10538	4704	2929	4704	2929	0.8565439538844491	grch38	SURVIVOR	manta	HG03065
8524	8524	3959	13542	0.6828486741969078	0.38629565847910813	0.49344409389562643	22066	12483	5415	3109	5415	3109	0.8548803378695448	grch38	Naive	biograph	HG00096
9685	9685	3782	18587	0.7191653671938814	0.3425650820599887	0.46407436689906334	28272	13467	5477	4208	5477	4208	0.8273618998451213	hg19	Truvari	biograph	NA19983
9053	9053	3430	15976	0.7252263077785789	0.36170042750409526	0.4826722115589678	25029	12483	5609	3444	5609	3444	0.8345299900585441	grch38	BCFtools	biograph	HG00096
7391	7391	4409	12790	0.6263559322033898	0.366235568108617	0.4622119383383884	20181	11800	4792	2599	4792	2599	0.8678122040319307	grch38	SURVIVOR	biograph	HG01505
8488	8488	3419	15947	0.7128579826992525	0.3473705749948844	0.467117935171427	24435	11907	5310	3178	5310	3178	0.8436616399622997	hg19	Truvari	biograph	NA12329
7812	7812	2628	16120	0.7482758620689656	0.32642487046632124	0.4545560339811474	23932	10440	4775	3037	4775	3037	0.8648233486943164	grch38	SURVIVOR	manta	HG03486
8927	8927	3428	16094	0.7225414811817078	0.3567803045441829	0.4776862157534247	25021	12355	5526	3401	5526	3401	0.8351069788282738	hg19	Truvari	biograph	HG03009
7650	7650	2909	15633	0.7245004261767213	0.3285659064553537	0.4521009396607765	23283	10559	4593	3057	4593	3057	0.8657516339869281	grch38	SURVIVOR	manta	HG02818
6772	6772	2530	15675	0.728015480541819	0.30168842161536064	0.42659611326340985	22447	9302	4110	2662	4110	2662	0.8617838157117543	chm13	Jasmine	biograph	NA12329
7088	7088	2867	15963	0.7120040180813662	0.3074920827729816	0.4294976670908319	23051	9955	4156	2932	4156	2932	0.8507336343115124	chm13	Jasmine	biograph	HG03009
7199	7199	1668	17567	0.811886771174016	0.2906807720261649	0.4280914577944281	24766	8867	4685	2514	4685	2514	0.8560911237671899	grch38	BCFtools	manta	NA18534
9331	9331	6144	13689	0.6029725363489499	0.40534317984361423	0.484790232497727	23020	15475	5552	3779	5552	3779	0.8510341871182081	hg19	SURVIVOR	biograph	HG03125
8422	8422	4409	13701	0.6563790819109968	0.3806897798671066	0.48189048463695144	22123	12831	5315	3107	5315	3107	0.8569223462360485	hg19	Naive	biograph	HG03732
9492	9492	4056	15419	0.7006200177147919	0.3810364899040585	0.49361657869419395	24911	13548	5797	3695	5797	3695	0.8347029077117573	hg19	BCFtools	biograph	HG02492
6986	6986	1529	18357	0.8204345273047563	0.2756579726157124	0.41266465827869336	25343	8515	4561	2425	4561	2425	0.8634411680503865	grch38	Jasmine	manta	NA18939
7333	7333	1663	18171	0.8151400622498889	0.28752352572145545	0.42510144927536236	25504	8996	4620	2713	4620	2713	0.8557207145779354	grch38	Truvari	manta	HG03009
8787	8787	4761	13124	0.6485828166519043	0.4010314453927251	0.4956146535435291	21911	13548	5555	3232	5555	3232	0.8577443951291681	hg19	Naive	biograph	HG02492
8985	8985	3846	16009	0.7002571896188917	0.35948627670640954	0.47508261731658963	24994	12831	5515	3470	5515	3470	0.8373956594323874	hg19	BCFtools	biograph	HG03732
8906	8906	3442	15408	0.7212504049238743	0.36629102574648353	0.4858436528285418	24314	12348	5752	3154	5752	3154	0.8422411857174938	grch38	Truvari	biograph	NA18534
7058	7058	1489	17861	0.8257868257868258	0.28323769011597577	0.4218012311002211	24919	8547	4462	2596	4462	2596	0.8603003683763105	grch38	Truvari	manta	NA12329
10915	10915	4747	18339	0.6969097177882774	0.3731113693853832	0.4860183453557752	29254	15662	6260	4655	6260	4655	0.8250114521300962	hg19	Jasmine	biograph	NA19238
10635	10635	4329	18719	0.7107056936647955	0.3623015602643592	0.4799404305248433	29354	14964	5995	4640	5995	4640	0.8131640808650682	hg19	BCFtools	biograph	NA19240
9313	9313	4055	15781	0.6966636744464393	0.3711245716107436	0.484270188757735	25094	13368	5966	3347	5966	3347	0.841833995490175	grch38	Jasmine	biograph	HG00514
9929	9929	5035	15835	0.6635257952419139	0.3853827045489831	0.4875761147122373	25764	14964	5780	4149	5780	4149	0.8356329942592406	hg19	Naive	biograph	NA19240
7416	7416	1747	17701	0.8093419185856161	0.2952581916630171	0.4326721120186698	25117	9163	4599	2817	4599	2817	0.8454692556634305	grch38	BCFtools	manta	HG01114
8424	8424	3212	19341	0.7239601237538673	0.3034035656401945	0.42760336032080404	27765	11636	4744	3680	4744	3680	0.8406932573599241	chm13	Jasmine	biograph	NA19983
9373	9373	4002	15281	0.700785046728972	0.3801817149346962	0.49293959872728715	24654	13375	5782	3591	5782	3591	0.8320708417795797	grch38	Truvari	biograph	HG01114
8221	8221	1627	20536	0.8347887896019497	0.28587822095489795	0.42590338039114106	28757	9848	4708	3513	4708	3513	0.8428415034667316	grch38	Truvari	manta	NA19983
10309	10309	5353	15375	0.6582173413357171	0.4013782899859835	0.49866976249213957	25684	15662	6096	4213	6096	4213	0.8461538461538461	hg19	Naive	biograph	NA19238
11108	11108	4554	18146	0.7092325373515516	0.3797087577767143	0.4946121649300917	29254	15662	6346	4762	6346	4762	0.8244508462369463	hg19	BCFtools	biograph	NA19238
7384	7384	4438	12490	0.6245982067332093	0.371540706450639	0.4659262998485614	19874	11822	4952	2432	4952	2432	0.8756771397616468	hg19	SURVIVOR	biograph	NA18939
8802	8802	2084	20832	0.8085614550799192	0.2970236890058716	0.434452122408687	29634	10886	5114	3688	5114	3688	0.8343558282208589	grch38	Jasmine	manta	HG03125
10450	10450	4514	18904	0.698342689120556	0.35599918239422224	0.47159167832483423	29354	14964	5935	4515	5935	4515	0.8166507177033493	hg19	Jasmine	biograph	NA19240
8846	8846	3494	16426	0.7168557536466774	0.35003165558721117	0.47038179304477296	25272	12340	5453	3393	5453	3393	0.8359710603662672	grch38	Jasmine	biograph	HG00731
8917	8917	3914	16077	0.6949575247447588	0.35676562374969994	0.47148711169861207	24994	12831	5499	3418	5499	3418	0.84008074464506	hg19	Jasmine	biograph	HG03732
9408	9408	4140	15503	0.6944198405668733	0.3776644855686243	0.4892482903871656	24911	13548	5767	3641	5767	3641	0.8365221088435374	hg19	Jasmine	biograph	HG02492
6645	6645	2513	13291	0.7255951081022057	0.3333166131621188	0.45679521550835234	19936	9158	4412	2233	4412	2233	0.8854778028592927	grch38	SURVIVOR	manta	HG00512
8601	8601	2083	21238	0.8050355672032946	0.28824692516505246	0.42449966685585966	29839	10684	5063	3538	5063	3538	0.838855946982909	grch38	Jasmine	manta	NA19240
10765	10765	4710	18212	0.6956381260096931	0.37150153570072814	0.48434266174750296	28977	15475	6134	4631	6134	4631	0.8188574082675337	hg19	Jasmine	biograph	HG03125
7077	7077	3602	13447	0.6627025002341043	0.3448158253751705	0.4536102297855975	20524	10679	4479	2598	4479	2598	0.8697188074042673	chm13	Naive	biograph	HG00514
7519	7519	3160	14912	0.7040921434591254	0.33520574205340825	0.45418302627604956	22431	10679	4661	2858	4661	2858	0.8535709535842533	chm13	BCFtools	biograph	HG00514
7297	7297	1752	18102	0.8063874461266438	0.28729477538485765	0.4236530422666048	25399	9049	4554	2743	4554	2743	0.8543236946690421	grch38	Jasmine	manta	HG03732
8101	8101	3721	13683	0.6852478430045678	0.37187844289386707	0.48211628875795987	21784	11822	5335	2766	5335	2766	0.8634736452289841	hg19	Naive	biograph	NA18939
8640	8640	3182	16192	0.7308408052782948	0.3479381443298969	0.47143558683908987	24832	11822	5557	3083	5557	3083	0.845949074074074	hg19	BCFtools	biograph	NA18939
9382	9382	6280	13926	0.5990294981483846	0.4025227389737429	0.481498588657942	23308	15662	5646	3736	5646	3736	0.8571733105947559	hg19	SURVIVOR	biograph	NA19238
7538	7538	1861	17851	0.8020002127885946	0.29690023238410335	0.4333678279866621	25389	9399	4696	2842	4696	2842	0.8478376227115946	grch38	Jasmine	manta	HG02492
8414	8414	1762	21101	0.8268474842767296	0.28507538539725563	0.4239752084855509	29515	10176	4942	3472	4942	3472	0.8309959591157594	grch38	BCFtools	manta	NA19239
6889	6889	1881	15406	0.7855188141391106	0.30899304776855796	0.44352164815708994	22295	8770	4504	2385	4504	2385	0.8735665553781391	grch38	Naive	manta	HG00864
10237	10237	3845	18810	0.7269563982388865	0.352428822253589	0.4747153887175682	29047	14082	5948	4289	5948	4289	0.819478362801602	grch38	Truvari	biograph	NA19239
9014	9014	5950	14239	0.6023790430366213	0.38764890551756764	0.47172724180338593	23253	14964	5368	3646	5368	3646	0.8460173064122476	hg19	SURVIVOR	biograph	NA19240
8553	8553	3269	16279	0.7234816443918118	0.34443460051546393	0.46668849238827964	24832	11822	5513	3040	5513	3040	0.8470712030866363	hg19	Jasmine	biograph	NA18939
6357	6357	2454	13667	0.7214845080013619	0.3174690371554135	0.44092249002947803	20024	8811	4152	2205	4152	2205	0.8801321378008494	grch38	SURVIVOR	manta	NA20509
8664	8664	1990	20204	0.813215693636193	0.30012470555632537	0.438439350235312	28868	10654	5085	3579	5085	3579	0.8318328716528163	grch38	Truvari	manta	HG03371
8982	8982	2320	20744	0.7947265970624668	0.30215972549283454	0.4378473237788827	29726	11302	5288	3694	5288	3694	0.8442440436428412	grch38	Jasmine	manta	NA19238
6881	6881	2635	15344	0.723097940311055	0.3096062992125984	0.4335717211177971	22225	9516	4029	2852	4029	2852	0.8524923702950152	chm13	BCFtools	biograph	HG00731
7985	7985	5563	11953	0.5893858872158252	0.40049152372354296	0.4769157259750343	19938	13548	5146	2839	5146	2839	0.8697557921102066	hg19	SURVIVOR	biograph	HG02492
10971	10971	4504	18006	0.7089499192245557	0.3786106222176209	0.49361108611536036	28977	15475	6190	4781	6190	4781	0.8156959256220946	hg19	BCFtools	biograph	HG03125
7655	7655	5176	12494	0.5966019795807029	0.3799195989875428	0.46422073984232864	20149	12831	4927	2728	4927	2728	0.8706727629000653	hg19	SURVIVOR	biograph	HG03732
6518	6518	2998	13931	0.6849516603614965	0.318744192870067	0.43504088102786587	20449	9516	3892	2626	3892	2626	0.8683645289966248	chm13	Naive	biograph	HG00731
10239	10239	5236	15337	0.6616478190630048	0.4003362527369409	0.4988429027307495	25576	15475	5962	4277	5962	4277	0.8372887977341538	hg19	Naive	biograph	HG03125
9340	9340	3917	19442	0.704533454024289	0.3245083732888611	0.44434929470253814	28782	13257	5364	3976	5364	3976	0.8295503211991435	chm13	Jasmine	biograph	HG03371
10807	10807	4361	18501	0.7124868143459916	0.3687389108775761	0.48596996132745757	29308	15168	6157	4650	6157	4650	0.8177107430369205	grch38	BCFtools	biograph	HG02818
10078	10078	5090	15799	0.664425105485232	0.38945781968543497	0.49107077597758564	25877	15168	5936	4142	5936	4142	0.8401468545346299	grch38	Naive	biograph	HG02818
6414	6414	4265	11731	0.6006180353965727	0.35348580876274455	0.44504579517069104	18145	10679	4141	2273	4141	2273	0.8861864671032117	chm13	SURVIVOR	biograph	HG00514
8727	8727	3494	16129	0.7140986825955323	0.3511023495333119	0.47075006068452147	24856	12221	5524	3203	5524	3203	0.8422138191818495	hg19	Jasmine	biograph	HG00864
7412	7412	1751	17242	0.8089053803339518	0.3006408696357589	0.4383594050329716	24654	9163	4595	2817	4595	2817	0.8455207771181867	grch38	Truvari	manta	HG01114
6743	6743	1772	15492	0.7918966529653553	0.3032606251405442	0.4385691056910569	22235	8515	4452	2291	4452	2291	0.8740916506006229	grch38	Naive	manta	NA18939
7124	7124	3005	14457	0.7033270806594926	0.3301051851165377	0.4493219804478083	21581	10129	4203	2921	4203	2921	0.8611734980348119	chm13	Jasmine	biograph	HG01114
9864	9864	3758	18893	0.7241227426222288	0.3430121361755399	0.46551357983907127	28757	13622	5601	4263	5601	4263	0.8298864557988646	grch38	Truvari	biograph	NA19983
8222	8222	1626	20985	0.8348903330625508	0.2815078577053446	0.4210472410702854	29207	9848	4711	3511	4711	3511	0.842617368036974	grch38	BCFtools	manta	NA19983
7497	7497	3182	14528	0.7020320254705497	0.34038592508513055	0.45847602739726023	22025	10679	4657	2840	4657	2840	0.8540749633186608	chm13	Truvari	biograph	HG00514
7183	7183	2904	15040	0.7121046892039259	0.323223687170949	0.4446301454658001	22223	10087	4525	2658	4525	2658	0.8532646526520953	chm13	Jasmine	biograph	NA18534
7062	7062	1485	18296	0.8262548262548263	0.278491994636801	0.4165757262940569	25358	8547	4462	2600	4462	2600	0.8599546870574908	grch38	BCFtools	manta	NA12329
9167	9167	3471	16337	0.7253521126760564	0.35943381430363863	0.48067746840752984	25504	12638	5679	3488	5679	3488	0.8321151958110614	grch38	Truvari	biograph	HG03009
7190	7190	1677	17124	0.8108717717379046	0.2957144032244797	0.43338054910943014	24314	8867	4682	2508	4682	2508	0.8570236439499305	grch38	Truvari	manta	NA18534
8692	8692	3446	16227	0.7160982039874774	0.3488101448693768	0.46911514693580164	24919	12138	5452	3240	5452	3240	0.8418085595950299	grch38	Truvari	biograph	NA12329
7335	7335	1661	18620	0.8153623832814584	0.28260450780196494	0.4197304798145976	25955	8996	4621	2714	4621	2714	0.8553510565780504	grch38	BCFtools	manta	HG03009
8557	8557	2329	17617	0.7860554841080286	0.32692748529074656	0.46179168915272534	26174	10886	5043	3514	5043	3514	0.8480775972887694	grch38	Naive	manta	HG03125
8989	8989	5924	14277	0.602762690270234	0.38635777529442106	0.47088713690772416	23266	14913	5341	3648	5341	3648	0.8543775725887195	grch38	SURVIVOR	biograph	HG02011
6857	6857	2659	15031	0.7205758722152165	0.31327668128654973	0.4366959622977965	21888	9516	4021	2836	4021	2836	0.853871955665743	chm13	Truvari	biograph	HG00731
8791	8791	3430	16065	0.7193355699206284	0.35367718056002573	0.47420233567980147	24856	12221	5546	3245	5546	3245	0.8391536798998976	hg19	BCFtools	biograph	HG00864
8253	8253	3968	13623	0.675312985844039	0.37726275370268786	0.48408950934099776	21876	12221	5337	2916	5337	2916	0.8582333696837514	hg19	Naive	biograph	HG00864
5949	5949	3567	12269	0.6251576292559899	0.3265451751015479	0.4290041104781135	18218	9516	3632	2317	3632	2317	0.880988401412002	chm13	SURVIVOR	biograph	HG00731
9467	9467	3886	15530	0.7089792555979929	0.3787254470536464	0.493715775749674	24997	13353	6085	3382	6085	3382	0.84208302524559	grch38	BCFtools	biograph	HG00512
8880	8880	4473	13031	0.6650190968321725	0.4052758888229656	0.5036297640653358	21911	13353	5859	3021	5859	3021	0.8627252252252252	grch38	Naive	biograph	HG00512
8345	8345	2339	17887	0.781074503931112	0.3181229033241842	0.4521074872683931	26232	10684	4982	3363	4982	3363	0.8535650089874176	grch38	Naive	manta	NA19240
7515	7515	4706	12317	0.6149251288765241	0.3789330375151271	0.4689108663775622	19832	12221	4951	2564	4951	2564	0.8715901530272788	hg19	SURVIVOR	biograph	HG00864
8057	8057	5276	12552	0.6042901072526813	0.3909457033334951	0.47475104590183254	20609	13333	5155	2902	5155	2902	0.8679409209383145	grch38	SURVIVOR	biograph	HG03683
7021	7021	2028	15440	0.7758868383246768	0.31258626062953565	0.44563630593462394	22461	9049	4458	2563	4458	2563	0.8686796752599345	grch38	Naive	manta	HG03732
7231	7231	2168	15115	0.7693371635280349	0.3235925892777231	0.45556780595369356	22346	9399	4582	2649	4582	2649	0.8633660627852302	grch38	Naive	manta	HG02492
10730	10730	4200	18138	0.7186872069658405	0.3716918387141471	0.4899767112653545	28868	14930	6183	4547	6183	4547	0.8168685927306617	grch38	Truvari	biograph	HG03371
7166	7166	1604	18173	0.8171037628278222	0.28280516200323613	0.420182356562784	25339	8770	4614	2552	4614	2552	0.8597543957577449	grch38	Jasmine	manta	HG00864
8666	8666	1988	20635	0.8134034165571616	0.2957578239650524	0.4337880115129521	29301	10654	5084	3582	5084	3582	0.8317562889453035	grch38	BCFtools	manta	HG03371
8811	8811	7176	11358	0.5511352974291612	0.43685854529228024	0.48738798539661476	20169	15987	5733	3078	5733	3078	0.8623311769379185	grch38	SURVIVOR	biograph	HG00513
7710	7710	5105	12159	0.6016387046429965	0.38804167295787406	0.4717904785216008	19869	12815	5121	2589	5121	2589	0.8679636835278859	grch38	SURVIVOR	biograph	HG01596
8989	8989	3541	15942	0.7173982442138866	0.3605551321647748	0.4799124422732976	24931	12530	5630	3359	5630	3359	0.8398042051396151	grch38	BCFtools	biograph	NA20509
8389	8389	4141	13557	0.66951316839585	0.3822564476442176	0.4866573848474301	21946	12530	5398	2991	5398	2991	0.8579091667660032	grch38	Naive	biograph	NA20509
8742	8742	2560	17352	0.7734914174482392	0.33501954472292483	0.46753663493421765	26094	11302	5227	3515	5227	3515	0.8559826126744452	grch38	Naive	manta	NA19238
8410	8410	1766	20637	0.8264544025157232	0.289530760491617	0.42883002320067304	29047	10176	4939	3471	4939	3471	0.83115338882283	grch38	Truvari	manta	NA19239
8962	8962	3460	19572	0.7214619223957495	0.3140814466951707	0.4376403945697822	28534	12422	5209	3753	5209	3753	0.8339656326712788	chm13	Jasmine	biograph	NA19239
7043	7043	3157	14020	0.6904901960784313	0.33437781892417984	0.4505645651409013	21063	10200	4238	2805	4238	2805	0.8672440721283544	chm13	Naive	biograph	HG03732
7697	7697	3214	14908	0.7054348822289432	0.34049988940499887	0.4593030194533954	22605	10911	4559	3138	4559	3138	0.8538391581135507	chm13	BCFtools	biograph	HG02492
7405	7405	4629	12497	0.6153398703672927	0.37207315847653505	0.46373997995991983	19902	12034	4749	2656	4749	2656	0.8656313301823092	hg19	SURVIVOR	biograph	HG00731
10016	10016	3893	18485	0.7201092817600115	0.3514262657450616	0.47234142890827635	28501	13909	5824	4192	5824	4192	0.8205870607028753	hg19	Truvari	biograph	NA19239
7250	7250	3661	13546	0.6644670515993034	0.3486247355260627	0.4573122654303466	20796	10911	4400	2850	4400	2850	0.8700689655172413	chm13	Naive	biograph	HG02492
7433	7433	2767	15453	0.7287254901960785	0.32478371056541117	0.4493139092063108	22886	10200	4374	3059	4374	3059	0.8524149064980492	chm13	BCFtools	biograph	HG03732
8776	8776	3270	16567	0.7285405943881786	0.34628891607149903	0.4694428842707748	25343	12046	5629	3147	5629	3147	0.8417274384685506	grch38	Jasmine	biograph	NA18939
6273	6273	2415	14212	0.7220303867403315	0.3062240663900415	0.4300551880163165	20485	8688	4091	2182	4091	2182	0.8866571018651362	grch38	SURVIVOR	manta	NA20847
7345	7345	1752	17749	0.8074090359459163	0.2926994500677453	0.429645228276447	25094	9097	4794	2551	4794	2551	0.8567733151803948	grch38	Jasmine	manta	HG00514
8862	8862	4494	13503	0.6635220125786163	0.39624413145539905	0.49617871840094063	22365	13356	5612	3250	5612	3250	0.8536447754457233	grch38	Naive	biograph	HG00733
9482	9482	3874	15969	0.7099430967355496	0.3725590350084476	0.48867472363233444	25451	13356	5832	3650	5832	3650	0.8337903395908036	grch38	BCFtools	biograph	HG00733
9568	9568	3834	19272	0.7139232950305925	0.3317614424410541	0.45300885374745525	28840	13402	5336	4232	5336	4232	0.821383779264214	chm13	BCFtools	biograph	NA19240
8965	8965	4437	17347	0.668930010446202	0.3407190635451505	0.45147806818754094	26312	13402	5115	3850	5115	3850	0.8392638036809816	chm13	Naive	biograph	NA19240
10975	10975	4754	18659	0.6977557378091424	0.3703516231355875	0.48387452328990593	29634	15729	6268	4707	6268	4707	0.8177676537585421	grch38	Jasmine	biograph	HG03125
9362	9362	4786	17067	0.6617189708792762	0.3542320935336184	0.46144367498829386	26429	14148	5423	3939	5423	3939	0.8498184148686179	chm13	Naive	biograph	NA19238
10022	10022	4126	18878	0.708368674017529	0.3467820069204152	0.4656197732763427	28900	14148	5626	4396	5626	4396	0.8292755936938735	chm13	BCFtools	biograph	NA19238
7133	7133	1623	18139	0.8146413887619918	0.28224912947135167	0.41924297637239916	25272	8756	4513	2620	4513	2620	0.8568624702088883	grch38	Jasmine	manta	HG00731
7762	7762	3040	15801	0.7185706350675801	0.3294147604294869	0.45173868761821623	23563	10802	4707	3055	4707	3055	0.862277763463025	grch38	SURVIVOR	manta	HG02587
7770	7770	5314	11892	0.5938550901864873	0.39517851693622214	0.47456177853783665	19662	13084	5202	2568	5202	2568	0.8745173745173745	hg19	SURVIVOR	biograph	HG00514
7336	7336	4795	12737	0.604731679169071	0.36546604892143675	0.45559557818904484	20073	12131	4711	2625	4711	2625	0.8583696837513631	grch38	SURVIVOR	biograph	HG00732
10616	10616	4481	19223	0.7031860634563158	0.355775997855156	0.4724942139932348	29839	15097	6042	4574	6042	4574	0.8161266013564431	grch38	Jasmine	biograph	NA19240
8545	8545	4539	13146	0.6530877407520636	0.3939421880042414	0.49144500359453636	21691	13084	5639	2906	5639	2906	0.8653013458162668	hg19	Naive	biograph	HG00514
9120	9120	3964	15595	0.6970345460103944	0.36900667610762694	0.4825524484774729	24715	13084	5845	3275	5845	3275	0.843421052631579	hg19	BCFtools	biograph	HG00514
6218	6218	2349	13813	0.7258083343060582	0.310418850781289	0.4348555843065949	20031	8567	4075	2143	4075	2143	0.8919266645223545	grch38	SURVIVOR	manta	HG00171
8623	8623	3411	16156	0.7165530995512714	0.3479962871786593	0.4684758101757531	24779	12034	5322	3301	5322	3301	0.8369476980169315	hg19	Jasmine	biograph	HG00731
6748	6748	3074	14328	0.687029118305844	0.3201746061871323	0.43679202537381057	21076	9822	4278	2470	4278	2470	0.8706283343212804	chm13	Naive	biograph	NA18939
7142	7142	2680	15922	0.7271431480350234	0.30966007630939996	0.4343489630845953	23064	9822	4426	2716	4426	2716	0.8538224586950434	chm13	BCFtools	biograph	NA18939
9606	9606	4258	15783	0.6928736295441431	0.3783528299657332	0.4894402975568747	25389	13864	5887	3719	5887	3719	0.834790755777639	grch38	Jasmine	biograph	HG02492
9108	9108	3754	16291	0.7081324832840927	0.35859679514941534	0.47609837693735135	25399	12862	5583	3525	5583	3525	0.8349802371541502	grch38	Jasmine	biograph	HG03732
9991	9991	4891	16093	0.6713479371052278	0.3830317435976077	0.487770346140702	26084	14882	5961	4030	5961	4030	0.8369532579321389	grch38	Naive	biograph	HG03065
10695	10695	4187	18862	0.7186534068001613	0.3618432181885848	0.4813339634105178	29557	14882	6182	4513	6182	4513	0.813838242169238	grch38	BCFtools	biograph	HG03065
8699	8699	3382	15179	0.7200562867312309	0.3643102437390066	0.48382880502794856	23878	12081	5625	3074	5625	3074	0.8435452350844924	hg19	Truvari	biograph	NA18534
6401	6401	2488	13622	0.7201034987062662	0.3196823652799281	0.44279192030990594	20023	8889	4199	2202	4199	2202	0.8839243868145602	grch38	SURVIVOR	manta	HG00096
